net,length_um
_4216_,8.44
net797,8.44
_1132_,8.4
_2239_,8.4
_2479_,8.4
_3122_,8.4
_3194_,8.4
_3239_,8.4
_3555_,8.4
_3896_,8.4
net463,8.4
_0478_,8.385
_0193_,8.38
_2063_,8.38
net793,8.38
_3862_,8.36
_0192_,8.345
_1428_,8.34
_1513_,8.34
_1973_,8.34
_2281_,8.34
_3781_,8.34
net157,8.34
_0369_,8.325
_0419_,8.325
_0890_,8.325
_1573_,8.32
_2496_,8.32
_0912_,8.305
_1556_,8.3
net458,8.3
net512,8.3
net973,8.3
net1014,8.3
_2142_,8.28
_2565_,8.28
net930,8.28
net1024,8.28
_1319_,8.265
_0820_,8.225
_1818_,8.22
_0665_,8.205
_2297_,8.2
_2367_,8.2
_3519_,8.2
_1032_,8.18
net244,8.16
net297,8.16
_0498_,8.155
_1264_,8.14
_1471_,8.14
_2134_,8.14
_2344_,8.14
_3228_,8.14
_3102_,8.12
_3759_,8.12
_1288_,8.1
_1527_,8.1
_1991_,8.1
_2684_,8.1
_3047_,8.1
_3285_,8.1
_3368_,8.1
net381,8.1
net604,8.1
net728,8.1
RF.reg_arr\[26\]\[0\],8.09
RF.reg_arr\[13\]\[19\],8.08
_0012_,8.065
_0015_,8.065
_0053_,8.065
_0589_,8.065
_0889_,8.065
_0989_,8.065
_1399_,8.06
_1473_,8.06
_1958_,8.06
_3461_,8.06
_4018_,8.06
_4060_,8.06
_4205_,8.06
net87,8.06
net1029,8.06
_0504_,8.04
_2043_,8.04
_2873_,8.04
net496,8.04
_0569_,8.025
_0586_,8.025
_1673_,8.02
_1960_,8.02
_2737_,8.02
_3873_,8.02
net380,8.02
net716,8.02
_4047_,8
_0387_,7.985
_1438_,7.98
_1802_,7.98
_1839_,7.98
_2405_,7.98
_2458_,7.98
_2654_,7.98
_2757_,7.98
_3030_,7.98
_3238_,7.98
_3284_,7.98
_3384_,7.98
_3497_,7.98
_4093_,7.98
_4225_,7.98
net423,7.98
net739,7.98
net740,7.98
net766,7.98
_2798_,7.96
_3225_,7.96
_3836_,7.96
_3884_,7.96
_1943_,7.94
_2114_,7.94
_3258_,7.94
_3398_,7.94
_3573_,7.94
_3587_,7.94
_3608_,7.94
_3612_,7.94
_3996_,7.94
_4110_,7.94
_4233_,7.94
net315,7.94
_0179_,7.925
net197,7.92
net442,7.92
net534,7.92
_1915_,7.905
_1518_,7.9
_2385_,7.9
_3531_,7.9
_0572_,7.88
_1351_,7.88
_1530_,7.88
_1795_,7.88
_3547_,7.88
RF.reg_arr\[4\]\[13\],7.86
_2502_,7.86
_0972_,7.845
_2014_,7.84
_2179_,7.84
_2227_,7.84
net511,7.84
net708,7.84
net1060,7.84
RF.reg_arr\[21\]\[30\],7.82
_1201_,7.82
_3192_,7.82
net964,7.82
_0434_,7.815
_0670_,7.815
_0927_,7.805
_2201_,7.8
net655,7.8
net982,7.8
RF.reg_arr\[25\]\[29\],7.78
net224,7.78
_0822_,7.765
_1804_,7.76
_2270_,7.76
_0010_,7.745
net603,7.74
_1475_,7.7
_2186_,7.7
_0445_,7.695
_0777_,7.695
_0832_,7.695
_0849_,7.695
_0874_,7.685
_1957_,7.68
_3264_,7.68
_3390_,7.68
net836,7.68
net926,7.68
_2505_,7.66
_0198_,7.645
_1087_,7.64
_2350_,7.64
_2406_,7.64
_3246_,7.64
_3582_,7.64
_4019_,7.64
_4037_,7.64
_4136_,7.64
_4214_,7.64
net88,7.64
net794,7.64
_2398_,7.62
_0052_,7.615
_0312_,7.605
_0354_,7.605
_1443_,7.6
_1888_,7.6
_3241_,7.6
_3672_,7.6
_3714_,7.6
_4152_,7.6
net635,7.6
net706,7.6
_2807_,7.58
_2871_,7.58
_0844_,7.565
_1559_,7.56
_2160_,7.56
_3070_,7.56
_3360_,7.56
_3490_,7.56
_3839_,7.56
_3926_,7.56
net264,7.56
net574,7.56
net970,7.56
_2055_,7.52
_2523_,7.52
_2546_,7.52
_3468_,7.52
_3510_,7.52
_3632_,7.52
_3756_,7.52
_3819_,7.52
_3844_,7.52
net99,7.52
net115,7.52
net118,7.52
net140,7.52
net151,7.52
net298,7.52
net395,7.52
net565,7.52
net1109,7.52
_0929_,7.505
_3879_,7.5
_0680_,7.485
_3363_,7.48
_3526_,7.48
_3537_,7.48
_3635_,7.48
_3739_,7.48
_3761_,7.48
_3890_,7.48
_4035_,7.48
_0964_,7.46
_2128_,7.46
_2264_,7.46
_2894_,7.46
net363,7.46
net383,7.46
_3278_,7.44
_3282_,7.44
net281,7.44
net484,7.44
_1371_,7.42
_1702_,7.42
net611,7.42
net1072,7.42
RF.reg_arr\[1\]\[23\],7.4
net307,7.4
_0265_,7.385
_0460_,7.385
_1147_,7.38
_1496_,7.38
_1956_,7.38
net420,7.38
net450,7.38
_2561_,7.36
net890,7.36
_0172_,7.345
_0227_,7.345
_0721_,7.345
_1666_,7.34
net944,7.34
_1346_,7.32
net240,7.32
net689,7.32
_0327_,7.305
_0518_,7.305
_2850_,7.3
net923,7.3
_0549_,7.285
_2395_,7.28
_2938_,7.28
net974,7.28
_0939_,7.265
_1579_,7.22
_1800_,7.22
_2796_,7.22
_3634_,7.22
_4198_,7.22
_2874_,7.2
_1733_,7.18
_2473_,7.18
_2667_,7.18
_2696_,7.18
_2939_,7.18
_3624_,7.18
_3676_,7.18
_3821_,7.18
_3901_,7.18
_4210_,7.18
net989,7.18
_0160_,7.165
_0809_,7.165
_0877_,7.165
_0748_,7.145
_2920_,7.14
_3411_,7.14
_3599_,7.14
net406,7.14
net701,7.14
_1946_,7.12
_2065_,7.12
_3660_,7.12
_3706_,7.12
_0003_,7.105
_0079_,7.105
_1295_,7.1
_1704_,7.1
_2896_,7.1
_2921_,7.1
_3211_,7.1
_3459_,7.1
_3615_,7.1
_3748_,7.1
_3852_,7.1
_3930_,7.1
net355,7.1
net1051,7.1
net1108,7.1
_0417_,7.085
_2153_,7.08
_1235_,7.06
_1972_,7.06
_2009_,7.06
_2086_,7.06
_2303_,7.06
_3189_,7.06
_3358_,7.06
net102,7.06
net335,7.06
net405,7.06
net696,7.06
net734,7.06
net838,7.06
net905,7.06
_3198_,7.04
_0827_,7.02
_2168_,7
_2476_,7
net630,7
net692,7
_3675_,6.98
_3698_,6.98
_3789_,6.98
net352,6.98
net626,6.98
net939,6.98
_0097_,6.96
_0602_,6.96
_0682_,6.96
_0886_,6.96
_0957_,6.96
_1417_,6.96
_2056_,6.96
_2079_,6.96
_3394_,6.96
net209,6.96
net348,6.96
_0878_,6.955
RF.reg_arr\[20\]\[13\],6.94
RF.reg_arr\[20\]\[9\],6.94
_1334_,6.94
_1871_,6.94
_2455_,6.94
_2906_,6.94
_0503_,6.925
_1252_,6.92
_1757_,6.92
net186,6.92
net308,6.92
net578,6.92
net880,6.92
_0490_,6.885
_1500_,6.88
_2316_,6.88
_2214_,6.86
_2577_,6.86
_0352_,6.845
_1095_,6.84
_2092_,6.84
_0018_,6.825
_0022_,6.825
_0542_,6.825
_0615_,6.825
_0624_,6.825
_0693_,6.825
_0768_,6.825
_0784_,6.825
RF.reg_arr\[9\]\[20\],6.82
_2387_,6.82
net618,6.82
_2590_,6.78
_2072_,6.775
_0829_,6.765
_1398_,6.76
_1917_,6.76
_2042_,6.76
_3114_,6.76
_3230_,6.76
_3380_,6.76
_3766_,6.76
_3889_,6.76
_3937_,6.76
_3997_,6.76
net801,6.76
net985,6.76
_0397_,6.745
_2390_,6.74
_3584_,6.74
_4096_,6.74
RF.reg_arr\[16\]\[17\],6.72
_1766_,6.72
_1900_,6.72
_2113_,6.72
_2137_,6.72
_2195_,6.72
_2302_,6.72
_2930_,6.72
_3336_,6.72
_3341_,6.72
_3720_,6.72
_3729_,6.72
_3946_,6.72
net107,6.72
net555,6.72
net768,6.72
net821,6.72
net842,6.72
net867,6.72
net987,6.72
net1036,6.72
_0320_,6.705
_0778_,6.705
_1008_,6.695
_0039_,6.685
_0261_,6.685
_0484_,6.685
_0847_,6.685
_2915_,6.66
_3200_,6.66
_3347_,6.66
_3679_,6.66
_0061_,6.645
_0943_,6.645
_1825_,6.64
_3273_,6.64
_3313_,6.64
_3552_,6.64
_3554_,6.64
_3650_,6.64
_4188_,6.64
net159,6.64
net694,6.64
net1017,6.64
_2384_,6.63
_2024_,6.62
_1057_,6.6
_1203_,6.6
_1207_,6.6
_1393_,6.6
_2403_,6.6
_2483_,6.6
_2604_,6.6
_3089_,6.6
_3234_,6.6
_3257_,6.6
_3321_,6.6
_3566_,6.6
_3662_,6.6
_3686_,6.6
_3709_,6.6
_3797_,6.6
_3818_,6.6
_3941_,6.6
_4017_,6.6
_4103_,6.6
_4134_,6.6
_4167_,6.6
_4227_,6.6
net190,6.6
net238,6.6
net345,6.6
net412,6.6
net447,6.6
net586,6.6
net591,6.6
net802,6.6
net848,6.6
net1015,6.6
net1046,6.6
net1066,6.6
_4171_,6.58
_0014_,6.54
_0247_,6.54
_0388_,6.54
_2284_,6.54
net201,6.54
net444,6.54
net1076,6.54
_2230_,6.52
net751,6.52
net872,6.52
net1019,6.52
_1256_,6.5
_1387_,6.5
_1821_,6.5
_1872_,6.5
_1899_,6.5
_2242_,6.5
net158,6.5
net236,6.5
net364,6.5
net439,6.5
net509,6.5
net730,6.5
_0866_,6.475
_0106_,6.465
_0999_,6.465
_1421_,6.46
_1607_,6.46
net120,6.46
net338,6.46
net305,6.44
net312,6.44
net502,6.44
net760,6.44
net780,6.44
net1031,6.44
_0141_,6.425
_0479_,6.425
_0872_,6.425
_0287_,6.42
_0760_,6.42
_1856_,6.42
_1431_,6.4
_2356_,6.4
net650,6.4
RF.reg_arr\[0\]\[6\],6.395
net902,6.38
_0024_,6.365
_0248_,6.365
_0408_,6.365
_0616_,6.365
_0637_,6.365
_0685_,6.365
_0708_,6.365
_0713_,6.365
_0791_,6.365
_0806_,6.365
_0915_,6.365
net331,6.36
_0090_,6.345
_1534_,6.32
_1824_,6.31
_0033_,6.305
_0074_,6.305
_1615_,6.3
_1981_,6.3
_3339_,6.3
_3455_,6.3
_3699_,6.3
_3924_,6.3
_4032_,6.3
_4144_,6.3
_4191_,6.3
_4217_,6.3
net394,6.3
net719,6.3
net774,6.3
net822,6.3
net910,6.3
_0362_,6.285
_0486_,6.285
_2357_,6.28
_0730_,6.265
_1320_,6.26
_1456_,6.26
_1805_,6.26
_2141_,6.26
_2402_,6.26
_2427_,6.26
_3036_,6.26
_3087_,6.26
_3095_,6.26
_3187_,6.26
_3348_,6.26
_3444_,6.26
_3550_,6.26
_3651_,6.26
_3658_,6.26
_3856_,6.26
_3966_,6.26
_4089_,6.26
_4169_,6.26
net103,6.26
net532,6.26
net746,6.26
net775,6.26
net788,6.26
net1080,6.26
net1087,6.26
_0008_,6.225
_0177_,6.225
_0305_,6.225
_0548_,6.225
_0657_,6.225
_0952_,6.225
_1019_,6.225
_3137_,6.2
_3226_,6.2
_3276_,6.2
_3501_,6.2
_3628_,6.2
_3795_,6.2
_3875_,6.2
_0753_,6.185
_1452_,6.18
_2566_,6.18
_2811_,6.18
_2910_,6.18
_3053_,6.18
_3316_,6.18
_3529_,6.18
_3592_,6.18
_3801_,6.18
_3823_,6.18
_3833_,6.18
_3953_,6.18
_4039_,6.18
_4058_,6.18
net169,6.18
net174,6.18
net229,6.18
net369,6.18
net467,6.18
_0226_,6.165
_0455_,6.165
_0558_,6.165
_1966_,6.16
_1372_,6.14
_2069_,6.14
_2150_,6.14
_3083_,6.14
_3167_,6.14
_3188_,6.14
_3260_,6.14
_3296_,6.14
_3322_,6.14
_3376_,6.14
_3408_,6.14
_3595_,6.14
_3780_,6.14
_3808_,6.14
_3832_,6.14
_3878_,6.14
_3902_,6.14
_3976_,6.14
_4036_,6.14
_4090_,6.14
_4119_,6.14
_4161_,6.14
net149,6.14
net258,6.14
net274,6.14
net360,6.14
net385,6.14
net525,6.14
net543,6.14
net607,6.14
net677,6.14
net698,6.14
net776,6.14
net828,6.14
net908,6.14
_4176_,6.12
_2657_,6.115
_0219_,6.105
_0467_,6.105
_0108_,6.1
_0296_,6.1
_0311_,6.1
_1013_,6.1
_1355_,6.08
_1732_,6.08
net354,6.08
net526,6.08
net633,6.08
net782,6.08
net892,6.08
_1108_,6.06
_2212_,6.06
_2934_,6.06
_3151_,6.06
_4131_,6.06
_1359_,6.04
_1390_,6.04
_1543_,6.04
net235,6.04
net241,6.04
net483,6.04
net493,6.04
net757,6.04
net886,6.04
net522,6.02
_0955_,6.005
_1016_,6.005
_1177_,5.98
_1495_,5.98
net290,5.98
net449,5.98
_0211_,5.965
_0750_,5.965
_0884_,5.965
_1933_,5.965
_1048_,5.96
_1154_,5.95
_0765_,5.945
_2085_,5.94
net219,5.94
net272,5.94
net918,5.94
net937,5.94
_0869_,5.935
net285,5.92
net713,5.92
net98,5.9
_0085_,5.895
_0107_,5.895
_0936_,5.885
_0977_,5.885
_1080_,5.84
_1407_,5.84
_1639_,5.84
_1650_,5.84
_2181_,5.84
_2472_,5.84
_2675_,5.84
_2927_,5.84
_2943_,5.84
_2960_,5.84
_3191_,5.84
_3302_,5.84
_3353_,5.84
_3528_,5.84
_3530_,5.84
_3747_,5.84
_4170_,5.84
_4219_,5.84
_4220_,5.84
net704,5.84
net805,5.84
net819,5.84
net861,5.84
net995,5.84
_2117_,5.82
_2454_,5.82
_2889_,5.82
_3081_,5.82
_3918_,5.82
net432,5.82
net1027,5.82
_0317_,5.805
_1574_,5.8
_1671_,5.8
_2010_,5.8
_2692_,5.8
_3085_,5.8
_3129_,5.8
_3161_,5.8
_3205_,5.8
_3222_,5.8
_3245_,5.8
_3266_,5.8
_3492_,5.8
_3494_,5.8
_3673_,5.8
_3750_,5.8
_3757_,5.8
_3859_,5.8
_3927_,5.8
_3934_,5.8
_4006_,5.8
_4070_,5.8
_4156_,5.8
_4158_,5.8
_4186_,5.8
net499,5.8
net595,5.8
net733,5.8
net839,5.8
net994,5.8
net1067,5.8
_0042_,5.765
_0404_,5.765
_0536_,5.765
_0583_,5.765
_0780_,5.765
_0982_,5.765
_1021_,5.765
_2311_,5.74
_3003_,5.74
_3015_,5.74
_3112_,5.74
_3186_,5.74
_3213_,5.74
_3361_,5.74
_3664_,5.74
_3864_,5.74
_4199_,5.74
_0110_,5.725
_0798_,5.725
_0831_,5.725
_1047_,5.72
_2109_,5.72
_2317_,5.72
_2869_,5.72
_3011_,5.72
_3300_,5.72
_3333_,5.72
_3527_,5.72
_3559_,5.72
_3601_,5.72
_3680_,5.72
_3743_,5.72
_3822_,5.72
_3830_,5.72
_3851_,5.72
_3960_,5.72
_4033_,5.72
_4061_,5.72
_4100_,5.72
_4179_,5.72
_4195_,5.72
net250,5.72
net462,5.72
net491,5.72
net625,5.72
net873,5.72
_0343_,5.705
_0604_,5.705
_2766_,5.7
_1239_,5.68
_1344_,5.68
_2965_,5.68
_3163_,5.68
_3169_,5.68
_3180_,5.68
_3217_,5.68
_3219_,5.68
_3334_,5.68
_3441_,5.68
_3451_,5.68
_3503_,5.68
_3536_,5.68
_3614_,5.68
_3648_,5.68
_3674_,5.68
_3692_,5.68
_3701_,5.68
_3854_,5.68
_3865_,5.68
_3954_,5.68
_3963_,5.68
_3983_,5.68
_4000_,5.68
_4034_,5.68
_4048_,5.68
_4079_,5.68
_4106_,5.68
_4116_,5.68
_4168_,5.68
_4178_,5.68
_4187_,5.68
net86,5.68
net168,5.68
net277,5.68
net321,5.68
net346,5.68
net451,5.68
net610,5.68
net738,5.68
net761,5.68
net863,5.68
_0755_,5.675
_0592_,5.645
_0696_,5.645
_0234_,5.64
_0370_,5.62
_0411_,5.62
net123,5.62
net245,5.62
net320,5.62
net362,5.62
net715,5.62
net769,5.62
net1070,5.62
net1079,5.62
net1089,5.62
_2152_,5.61
_0246_,5.605
_2174_,5.6
_3506_,5.6
_3863_,5.6
net184,5.6
net243,5.6
net314,5.6
net457,5.6
net486,5.6
net605,5.6
_0138_,5.58
_0641_,5.58
_0824_,5.58
_1840_,5.58
_2288_,5.58
_2599_,5.58
net127,5.58
net171,5.58
net260,5.58
net278,5.58
net294,5.58
net452,5.58
net519,5.58
net651,5.58
net711,5.58
net729,5.58
net762,5.58
net767,5.58
net856,5.58
net940,5.58
net975,5.58
net986,5.58
net1038,5.58
net1074,5.58
_2848_,5.565
_1482_,5.52
_2360_,5.52
_2787_,5.52
net227,5.52
net673,5.52
net785,5.52
net810,5.52
net1092,5.52
_0845_,5.505
_0737_,5.5
_2886_,5.5
net778,5.5
_1366_,5.48
_1476_,5.48
_2591_,5.48
_2690_,5.48
net390,5.48
_0618_,5.475
_0691_,5.475
_0751_,5.475
_0800_,5.475
_1197_,5.46
_1922_,5.46
_1989_,5.46
_0367_,5.445
_0555_,5.435
_0385_,5.425
_0752_,5.425
_1647_,5.4
_2497_,5.4
_1218_,5.39
_1277_,5.38
_1364_,5.38
_1548_,5.38
_1876_,5.38
_1962_,5.38
_2682_,5.38
_3068_,5.38
_3212_,5.38
_3214_,5.38
_3453_,5.38
_3475_,5.38
_3483_,5.38
_3613_,5.38
_3708_,5.38
_3742_,5.38
_3796_,5.38
_3805_,5.38
_3999_,5.38
_4064_,5.38
_4083_,5.38
net104,5.38
net179,5.38
net640,5.38
net681,5.38
net714,5.38
net799,5.38
net846,5.38
net950,5.38
_2830_,5.36
_3050_,5.36
net598,5.36
_0094_,5.345
_0255_,5.345
_0488_,5.345
_0959_,5.345
_1413_,5.34
_1519_,5.34
_1566_,5.34
_1578_,5.34
_2228_,5.34
_3017_,5.34
_3093_,5.34
_3131_,5.34
_3177_,5.34
_3201_,5.34
_3204_,5.34
_3215_,5.34
_3240_,5.34
_3263_,5.34
_3290_,5.34
_3432_,5.34
_3442_,5.34
_3476_,5.34
_3524_,5.34
_3633_,5.34
_3683_,5.34
_3722_,5.34
_3772_,5.34
_3778_,5.34
_3816_,5.34
_3853_,5.34
_3887_,5.34
_3892_,5.34
_3956_,5.34
_3986_,5.34
_4015_,5.34
_4020_,5.34
_4045_,5.34
_4121_,5.34
_4135_,5.34
_4193_,5.34
_4200_,5.34
_4218_,5.34
_4223_,5.34
net367,5.34
net852,5.34
net1028,5.34
_0917_,5.325
_0974_,5.315
_0006_,5.305
_0303_,5.305
_0578_,5.305
_0658_,5.305
_0795_,5.305
_0608_,5.28
_1204_,5.28
_1755_,5.28
_2061_,5.28
_2989_,5.28
_3400_,5.28
_3436_,5.28
_3443_,5.28
_3574_,5.28
_3620_,5.28
_3919_,5.28
_0147_,5.265
_0301_,5.265
_0364_,5.265
_0468_,5.265
_0469_,5.265
_0511_,5.265
_0606_,5.265
_0861_,5.265
_1536_,5.26
_1747_,5.26
_1861_,5.26
_1907_,5.26
_2339_,5.26
_3005_,5.26
_3064_,5.26
_3145_,5.26
_3150_,5.26
_3206_,5.26
_3350_,5.26
_3374_,5.26
_3421_,5.26
_3440_,5.26
_3565_,5.26
_3631_,5.26
_3794_,5.26
_3829_,5.26
_3855_,5.26
_3867_,5.26
_3929_,5.26
_3947_,5.26
_4076_,5.26
net93,5.26
net267,5.26
net276,5.26
net359,5.26
net368,5.26
net473,5.26
net477,5.26
net479,5.26
net662,5.26
net809,5.26
_0986_,5.245
_0544_,5.24
_0530_,5.235
_2105_,5.22
_2108_,5.22
_2185_,5.22
_2208_,5.22
_2639_,5.22
_2728_,5.22
_2911_,5.22
_2956_,5.22
_2966_,5.22
_3297_,5.22
_3323_,5.22
_3331_,5.22
_3417_,5.22
_3458_,5.22
_3478_,5.22
_3504_,5.22
_3670_,5.22
_3685_,5.22
_3711_,5.22
_3770_,5.22
_3828_,5.22
_3837_,5.22
_3858_,5.22
_3872_,5.22
_3903_,5.22
_4012_,5.22
_4027_,5.22
_4031_,5.22
_4073_,5.22
_4080_,5.22
_4182_,5.22
net162,5.22
net255,5.22
net256,5.22
net323,5.22
net500,5.22
net573,5.22
_0853_,5.215
_2855_,5.19
_0914_,5.185
_0199_,5.16
_0222_,5.16
_0294_,5.16
_0415_,5.16
_0438_,5.16
_0451_,5.16
_0769_,5.16
_0854_,5.16
_1139_,5.16
_1887_,5.16
net399,5.16
net454,5.16
net471,5.16
net608,5.16
net742,5.16
net909,5.16
net1013,5.16
net1018,5.16
_0597_,5.145
_1720_,5.14
_2450_,5.14
_3143_,5.14
_3164_,5.14
_3964_,5.14
net217,5.14
net292,5.14
net520,5.14
net572,5.14
_1728_,5.12
_1918_,5.12
_2285_,5.12
net129,5.12
net175,5.12
net330,5.12
net344,5.12
net377,5.12
net464,5.12
net551,5.12
net717,5.12
net721,5.12
net791,5.12
net834,5.12
net891,5.12
net912,5.12
net914,5.12
_0176_,5.095
_0185_,5.095
_0236_,5.095
_0291_,5.095
_0399_,5.095
_0446_,5.095
_0646_,5.095
_0076_,5.085
_0102_,5.085
_0153_,5.085
_0483_,5.085
_0669_,5.085
_0699_,5.085
_0717_,5.085
_0930_,5.085
_1000_,5.085
_1009_,5.085
_0189_,5.065
_0922_,5.065
_1685_,5.06
_2146_,5.06
_2180_,5.06
_2775_,5.06
net116,5.06
net416,5.06
net815,5.06
net1023,5.06
_0910_,5.055
_0513_,5.045
_0525_,5.045
_0757_,5.045
_0900_,5.045
_0933_,5.045
_0109_,5.04
net223,5.04
net875,5.04
_2187_,5.03
_2391_,5.02
net415,5.02
net531,5.02
net700,5.02
_2033_,5.005
_1414_,5
_1541_,5
_0466_,4.975
_0522_,4.975
_2135_,4.975
_0394_,4.965
_0528_,4.965
_2149_,4.94
_2514_,4.94
_2810_,4.94
_2891_,4.94
_1031_,4.92
_1310_,4.92
_1374_,4.92
_1462_,4.92
_1740_,4.92
_1853_,4.92
_2102_,4.92
_2702_,4.92
_2918_,4.92
_3051_,4.92
_3199_,4.92
_3382_,4.92
_3439_,4.92
_3563_,4.92
_3696_,4.92
_3817_,4.92
_3931_,4.92
_3932_,4.92
_3940_,4.92
_4074_,4.92
_4165_,4.92
_4234_,4.92
net100,4.92
net114,4.92
net357,4.92
net446,4.92
net582,4.92
net726,4.92
net798,4.92
net877,4.92
net885,4.92
_2081_,4.9
_0741_,4.895
_0375_,4.885
_0428_,4.885
_1179_,4.88
_1539_,4.88
_1916_,4.88
_1978_,4.88
_2047_,4.88
_2247_,4.88
_2464_,4.88
_2887_,4.88
_3041_,4.88
_3106_,4.88
_3162_,4.88
_3236_,4.88
_3369_,4.88
_3427_,4.88
_3479_,4.88
_3514_,4.88
_3516_,4.88
_3590_,4.88
_3638_,4.88
_3760_,4.88
_3765_,4.88
_3785_,4.88
_3845_,4.88
_3888_,4.88
_3987_,4.88
_3990_,4.88
_3991_,4.88
_4028_,4.88
_4091_,4.88
_4092_,4.88
_4117_,4.88
_4155_,4.88
_4228_,4.88
net456,4.88
net470,4.88
net533,4.88
net581,4.88
net666,4.88
net777,4.88
net816,4.88
net857,4.88
net897,4.88
net932,4.88
net1003,4.88
_0004_,4.845
_0321_,4.845
_0382_,4.845
_0396_,4.845
_0458_,4.845
_0474_,4.845
_0552_,4.845
_0611_,4.845
_0705_,4.845
_0928_,4.845
_2532_,4.82
_2903_,4.82
_3480_,4.82
_3970_,4.82
_4157_,4.82
_0178_,4.805
_0259_,4.805
_0635_,4.805
_1243_,4.8
_2346_,4.8
_2457_,4.8
_2703_,4.8
_2866_,4.8
_3028_,4.8
_3128_,4.8
_3293_,4.8
_3367_,4.8
_3549_,4.8
_3640_,4.8
_3671_,4.8
_3681_,4.8
_3682_,4.8
_3744_,4.8
_3831_,4.8
_3894_,4.8
_3989_,4.8
_3995_,4.8
_4081_,4.8
_4128_,4.8
_4143_,4.8
_4146_,4.8
net146,4.8
net148,4.8
net253,4.8
net342,4.8
net343,4.8
net349,4.8
net373,4.8
net528,4.8
net616,4.8
net749,4.8
net1061,4.8
_0390_,4.795
_1427_,4.78
_2394_,4.78
_0342_,4.76
_1096_,4.76
_1345_,4.76
_1370_,4.76
_1563_,4.76
_2127_,4.76
_2860_,4.76
_3116_,4.76
_3136_,4.76
_3153_,4.76
_3185_,4.76
_3308_,4.76
_3522_,4.76
_3588_,4.76
_3746_,4.76
_3786_,4.76
_3882_,4.76
_3909_,4.76
_3913_,4.76
_3951_,4.76
_4004_,4.76
_4049_,4.76
_4095_,4.76
_4201_,4.76
net242,4.76
net317,4.76
net495,4.76
net653,4.76
_0621_,4.755
_0904_,4.755
_0313_,4.725
_0077_,4.7
_1123_,4.7
_2856_,4.7
net177,4.7
net181,4.7
net334,4.7
net371,4.7
net374,4.7
net379,4.7
net438,4.7
net562,4.7
net614,4.7
net764,4.7
net871,4.7
net927,4.7
net990,4.7
net1086,4.7
net1096,4.7
_2370_,4.68
_2587_,4.68
_3354_,4.68
net304,4.68
_1125_,4.66
_1220_,4.66
_1938_,4.66
_2189_,4.66
_2783_,4.66
_3197_,4.66
net163,4.66
net176,4.66
net204,4.66
net237,4.66
net318,4.66
net356,4.66
net507,4.66
net732,4.66
net814,4.66
net907,4.66
net916,4.66
net922,4.66
net935,4.66
net938,4.66
net1045,4.66
net1064,4.66
net1075,4.66
net1107,4.66
_0772_,4.635
_0892_,4.635
_0103_,4.625
_0218_,4.625
_0231_,4.625
_0371_,4.625
_0495_,4.625
_0587_,4.625
_0643_,4.625
_0656_,4.625
_0720_,4.625
_0942_,4.625
_1400_,4.61
_0036_,4.605
_0087_,4.605
_1658_,4.6
_1770_,4.6
_2211_,4.6
net128,4.6
net548,4.6
_0235_,4.585
_0439_,4.585
_0550_,4.585
_0690_,4.585
_0925_,4.585
_2469_,4.58
net874,4.58
_0308_,4.56
_1698_,4.56
_2218_,4.56
_2363_,4.56
_2678_,4.56
_2868_,4.56
net1081,4.56
net155,4.54
_0348_,4.525
_0282_,4.505
_0302_,4.505
_0347_,4.505
_2229_,4.48
_2651_,4.48
_2711_,4.48
_2764_,4.48
_2767_,4.48
_2824_,4.48
_1254_,4.46
_1729_,4.46
_1791_,4.46
_1967_,4.46
_2080_,4.46
_2178_,4.46
_2223_,4.46
_2731_,4.46
_2744_,4.46
_2815_,4.46
_2922_,4.46
_3076_,4.46
_3294_,4.46
_3364_,4.46
_3372_,4.46
_3488_,4.46
_3562_,4.46
_3661_,4.46
_3874_,4.46
_3945_,4.46
_4072_,4.46
_4098_,4.46
net195,4.46
net358,4.46
net392,4.46
net812,4.46
net933,4.46
net942,4.46
net967,4.46
net1020,4.46
net1025,4.46
net1095,4.46
_0470_,4.45
_1498_,4.44
_2880_,4.44
_0316_,4.425
_0430_,4.425
_0661_,4.425
_0833_,4.425
_0836_,4.425
_1318_,4.42
_1340_,4.42
_1369_,4.42
_3242_,4.42
_3244_,4.42
_3253_,4.42
_3255_,4.42
_3274_,4.42
_3309_,4.42
_3335_,4.42
_3452_,4.42
_3454_,4.42
_3464_,4.42
_3567_,4.42
_3570_,4.42
_3575_,4.42
_3783_,4.42
_3784_,4.42
_3915_,4.42
_3949_,4.42
_4112_,4.42
_4141_,4.42
_4164_,4.42
_4190_,4.42
net845,4.42
net900,4.42
net955,4.42
net1035,4.42
net1047,4.42
net1082,4.42
_0091_,4.385
_0229_,4.385
_0403_,4.385
_0423_,4.385
_0435_,4.385
_0539_,4.385
_0688_,4.385
_0879_,4.385
_0961_,4.385
_1089_,4.36
_2838_,4.36
_2925_,4.36
_3173_,4.36
_3509_,4.36
_3604_,4.36
_3955_,4.36
_4059_,4.36
_4148_,4.36
_4162_,4.36
_1170_,4.34
_1348_,4.34
_1545_,4.34
_1813_,4.34
_1879_,4.34
_2256_,4.34
_2277_,4.34
_2791_,4.34
_3074_,4.34
_3209_,4.34
_3691_,4.34
_3754_,4.34
_3791_,4.34
_4153_,4.34
_4159_,4.34
_4175_,4.34
_4189_,4.34
net113,4.34
net121,4.34
net189,4.34
net436,4.34
net671,4.34
net691,4.34
net866,4.34
net953,4.34
